id,jobId,category,vulnerability,count
1356,3248,Cryptography,CryptoCheckAnalysis_StaticIV,1
1357,3248,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1358,3248,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,8
1359,3248,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1360,2790,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,2
1361,3330,Cryptography,CryptoCheckAnalysis_StaticIV,1
1362,3330,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
1363,3330,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,20
1364,3330,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1365,1680,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1366,1680,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,6
1367,1680,Cryptography,CryptoCheckAnalysis_UnsafeECB,2
1368,2604,Cryptography,CryptoCheckAnalysis_StaticIV,1
1369,2604,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
1370,2604,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,15
1371,2604,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1372,3881,Cryptography,CryptoCheckAnalysis_StaticIV,2
1373,3881,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1374,3881,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,75
1375,3881,Cryptography,CryptoCheckAnalysis_UnsafeECB,6
1376,3065,Cryptography,CryptoCheckAnalysis_StaticIV,1
1377,3065,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
1378,3065,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1379,3065,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,14
1380,3854,Cryptography,CryptoCheckAnalysis_StaticIV,3
1381,3854,Cryptography,CryptoCheckAnalysis_HardCodedKey,12
1382,3854,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,151
1383,3854,Cryptography,CryptoCheckAnalysis_UnsafeECB,16
1384,1415,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1385,1415,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,3
1386,1415,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1387,2331,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
1388,2331,Cryptography,CryptoCheckAnalysis_UnsafeECB,2
1389,2331,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,4
1390,3868,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,3
1391,1739,Cryptography,CryptoCheckAnalysis_StaticIV,2
1392,1739,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1393,1739,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,27
1394,1739,Cryptography,CryptoCheckAnalysis_UnsafeECB,3
1395,1458,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1396,1458,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,3
1397,1458,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1398,1488,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,1
1399,4191,Cryptography,CryptoCheckAnalysis_StaticIV,1
1400,4191,Cryptography,CryptoCheckAnalysis_HardCodedKey,3
1401,4191,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,128
1402,4191,Cryptography,CryptoCheckAnalysis_UnsafeECB,26
1403,1648,Cryptography,CryptoCheckAnalysis_StaticIV,9
1404,1648,Cryptography,CryptoCheckAnalysis_HardCodedKey,19
1405,1648,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,70
1406,1648,Cryptography,CryptoCheckAnalysis_UnsafeECB,12
1407,3627,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,10
1408,2660,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,16
1409,1818,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1410,1818,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,11
1411,1818,Cryptography,CryptoCheckAnalysis_UnsafeECB,2
1412,1071,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1413,1071,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,3
1414,1071,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1415,1246,Cryptography,CryptoCheckAnalysis_StaticIV,2
1416,1246,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
1417,1246,Cryptography,CryptoCheckAnalysis_UnsafeECB,2
1418,1246,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,8
1419,4183,Cryptography,CryptoCheckAnalysis_StaticIV,2
1420,4183,Cryptography,CryptoCheckAnalysis_HardCodedKey,4
1421,4183,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,56
1422,4183,Cryptography,CryptoCheckAnalysis_UnsafeECB,3
1423,1941,Cryptography,CryptoCheckAnalysis_StaticIV,1
1424,1941,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1425,1941,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,8
1426,1941,Cryptography,CryptoCheckAnalysis_UnsafeECB,3
1427,3737,Cryptography,CryptoCheckAnalysis_StaticIV,5
1428,3737,Cryptography,CryptoCheckAnalysis_HardCodedKey,6
1429,3737,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,132
1430,3737,Cryptography,CryptoCheckAnalysis_UnsafeECB,15
1431,3159,Cryptography,CryptoCheckAnalysis_HardCodedKey,3
1432,3159,Cryptography,CryptoCheckAnalysis_UnsafeECB,6
1433,3159,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,139
1434,3661,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1435,3661,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,4
1436,2683,Cryptography,CryptoCheckAnalysis_StaticIV,3
1437,2683,Cryptography,CryptoCheckAnalysis_HardCodedKey,9
1438,2683,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,60
1439,2683,Cryptography,CryptoCheckAnalysis_UnsafeECB,11
1440,1568,Cryptography,CryptoCheckAnalysis_StaticIV,1
1441,1568,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,6
1442,1568,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1443,915,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1444,915,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,4
1445,915,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1446,1275,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,1
1447,1853,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,2
1448,725,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,1
1449,1566,Cryptography,CryptoCheckAnalysis_StaticIV,1
1450,1566,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1451,1566,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,6
1452,1566,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1453,2057,Cryptography,CryptoCheckAnalysis_StaticIV,2
1454,2057,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1455,2057,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,13
1456,2057,Cryptography,CryptoCheckAnalysis_UnsafeECB,2
1457,2241,Cryptography,CryptoCheckAnalysis_StaticIV,1
1458,2241,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1459,2241,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,10
1460,2241,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1461,3953,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,9
1462,3953,Cryptography,CryptoCheckAnalysis_UnsafeECB,2
1463,3980,Cryptography,CryptoCheckAnalysis_StaticIV,1
1464,3980,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
1465,3980,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,102
1466,3980,Cryptography,CryptoCheckAnalysis_UnsafeECB,7
1467,3364,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,8
1468,3409,Cryptography,CryptoCheckAnalysis_HardCodedKey,4
1469,3409,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,144
1470,3409,Cryptography,CryptoCheckAnalysis_UnsafeECB,26
1471,3267,Cryptography,CryptoCheckAnalysis_HardCodedKey,5
1472,3267,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,111
1473,3267,Cryptography,CryptoCheckAnalysis_UnsafeECB,24
1474,1869,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,2
1475,4040,Cryptography,CryptoCheckAnalysis_StaticIV,1
1558,1413,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1476,4040,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,49
1477,4040,Cryptography,CryptoCheckAnalysis_UnsafeECB,5
1478,4038,Cryptography,CryptoCheckAnalysis_StaticIV,3
1479,4038,Cryptography,CryptoCheckAnalysis_HardCodedKey,7
1480,4038,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,132
1481,4038,Cryptography,CryptoCheckAnalysis_UnsafeECB,11
1482,3278,Cryptography,CryptoCheckAnalysis_StaticIV,1
1483,3278,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,9
1484,3278,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1485,2505,Cryptography,CryptoCheckAnalysis_StaticIV,1
1486,2505,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1487,2505,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1488,2505,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,6
1489,2579,Cryptography,CryptoCheckAnalysis_StaticIV,1
1490,2579,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
1491,2579,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,19
1492,2579,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1493,3673,Cryptography,CryptoCheckAnalysis_StaticIV,4
1494,3673,Cryptography,CryptoCheckAnalysis_HardCodedKey,3
1495,3673,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,79
1496,3673,Cryptography,CryptoCheckAnalysis_UnsafeECB,8
1497,4109,Cryptography,CryptoCheckAnalysis_StaticIV,3
1498,4109,Cryptography,CryptoCheckAnalysis_HardCodedKey,3
1499,4109,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,109
1500,4109,Cryptography,CryptoCheckAnalysis_UnsafeECB,12
1501,3858,Cryptography,CryptoCheckAnalysis_StaticIV,1
1502,3858,Cryptography,CryptoCheckAnalysis_HardCodedKey,6
1503,3858,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,180
1504,3858,Cryptography,CryptoCheckAnalysis_UnsafeECB,25
1505,2830,Cryptography,CryptoCheckAnalysis_StaticIV,1
1506,2830,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
1507,2830,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,12
1508,2830,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1509,2151,Cryptography,CryptoCheckAnalysis_StaticIV,1
1510,2151,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1511,2151,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,13
1512,2151,Cryptography,CryptoCheckAnalysis_UnsafeECB,2
1513,3440,Cryptography,CryptoCheckAnalysis_StaticIV,1
1514,3440,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
1515,3440,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,152
1516,3440,Cryptography,CryptoCheckAnalysis_UnsafeECB,34
1517,3631,Cryptography,CryptoCheckAnalysis_StaticIV,1
1518,3631,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1519,3631,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,69
1520,3631,Cryptography,CryptoCheckAnalysis_UnsafeECB,14
1521,1358,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,1
1522,2224,Cryptography,CryptoCheckAnalysis_StaticIV,1
1523,2224,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,11
1524,2224,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1525,3028,Cryptography,CryptoCheckAnalysis_StaticIV,1
1526,3028,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
1527,3028,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,14
1528,3028,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1529,3534,Cryptography,CryptoCheckAnalysis_StaticIV,1
1530,3534,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
1531,3534,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,46
1532,3534,Cryptography,CryptoCheckAnalysis_UnsafeECB,10
1533,3211,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
1534,3211,Cryptography,CryptoCheckAnalysis_UnsafeECB,24
1535,3211,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,50
1536,3970,Cryptography,CryptoCheckAnalysis_StaticIV,6
1537,3970,Cryptography,CryptoCheckAnalysis_HardCodedKey,3
1538,3970,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,73
1539,3970,Cryptography,CryptoCheckAnalysis_UnsafeECB,7
1540,3002,Cryptography,CryptoCheckAnalysis_StaticIV,1
1541,3002,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
1542,3002,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,21
1543,3002,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1544,1299,Cryptography,CryptoCheckAnalysis_UnsafeECB,2
1545,1299,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,9
1546,3482,Cryptography,CryptoCheckAnalysis_StaticIV,3
1547,3482,Cryptography,CryptoCheckAnalysis_HardCodedKey,8
1548,3482,Cryptography,CryptoCheckAnalysis_UnsafeECB,33
1549,3482,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,147
1550,3830,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
1551,3830,Cryptography,CryptoCheckAnalysis_UnsafeECB,4
1552,3830,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,86
1553,2535,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1554,2535,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,11
1555,2535,Cryptography,CryptoCheckAnalysis_UnsafeECB,2
1556,1413,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1557,1413,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,4
1559,2228,Cryptography,CryptoCheckAnalysis_StaticIV,2
1560,2228,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1561,2228,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,12
1562,2228,Cryptography,CryptoCheckAnalysis_UnsafeECB,2
1563,2236,Cryptography,CryptoCheckAnalysis_StaticIV,1
1564,2236,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1565,2236,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,13
1566,2236,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1567,2520,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,6
1568,2287,Cryptography,CryptoCheckAnalysis_StaticIV,1
1569,2287,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,26
1570,2287,Cryptography,CryptoCheckAnalysis_UnsafeECB,5
1571,3765,Cryptography,CryptoCheckAnalysis_StaticIV,7
1572,3765,Cryptography,CryptoCheckAnalysis_HardCodedKey,7
1573,3765,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,82
1574,3765,Cryptography,CryptoCheckAnalysis_UnsafeECB,7
1575,2890,Cryptography,CryptoCheckAnalysis_StaticIV,1
1576,2890,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1577,2890,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,11
1578,2890,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1579,3928,Cryptography,CryptoCheckAnalysis_StaticIV,1
1580,3928,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1581,3928,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,45
1582,3928,Cryptography,CryptoCheckAnalysis_UnsafeECB,14
1583,3294,Cryptography,CryptoCheckAnalysis_StaticIV,1
1584,3294,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
1585,3294,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,8
1586,3294,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1587,2145,Cryptography,CryptoCheckAnalysis_StaticIV,5
1588,2145,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1589,2145,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,19
1590,2145,Cryptography,CryptoCheckAnalysis_UnsafeECB,5
1591,2649,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,8
1592,2649,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1593,1775,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1594,1775,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,5
1595,1775,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1596,3317,Cryptography,CryptoCheckAnalysis_StaticIV,1
1597,3317,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1598,3317,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1599,3317,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,11
1600,4050,Cryptography,CryptoCheckAnalysis_StaticIV,3
1601,4050,Cryptography,CryptoCheckAnalysis_HardCodedKey,3
1602,4050,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,64
1603,4050,Cryptography,CryptoCheckAnalysis_UnsafeECB,7
1604,3943,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,38
1605,3943,Cryptography,CryptoCheckAnalysis_UnsafeECB,2
1606,1959,Cryptography,CryptoCheckAnalysis_StaticIV,1
1607,1959,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1608,1959,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,9
1609,1959,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1610,3856,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
1611,3856,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,26
1612,3856,Cryptography,CryptoCheckAnalysis_UnsafeECB,2
1613,2210,Cryptography,CryptoCheckAnalysis_StaticIV,1
1614,2210,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1615,2210,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,14
1616,2210,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1617,3727,Cryptography,CryptoCheckAnalysis_StaticIV,2
1618,3727,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,14
1619,3727,Cryptography,CryptoCheckAnalysis_UnsafeECB,2
1620,2614,Cryptography,CryptoCheckAnalysis_StaticIV,1
1621,2614,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
1622,2614,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,18
1623,2614,Cryptography,CryptoCheckAnalysis_UnsafeECB,3
1624,3861,Cryptography,CryptoCheckAnalysis_StaticIV,2
1625,3861,Cryptography,CryptoCheckAnalysis_HardCodedKey,9
1626,3861,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,137
1627,3861,Cryptography,CryptoCheckAnalysis_UnsafeECB,7
1628,3550,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,1
1629,1615,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,2
1630,2747,Cryptography,CryptoCheckAnalysis_StaticIV,1
1631,2747,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,5
1632,2747,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1633,2832,Cryptography,CryptoCheckAnalysis_StaticIV,1
1634,2832,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1635,2832,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1636,2832,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,13
1637,2909,Cryptography,CryptoCheckAnalysis_StaticIV,1
1638,2909,Cryptography,CryptoCheckAnalysis_HardCodedKey,3
1639,2909,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,67
1640,2909,Cryptography,CryptoCheckAnalysis_UnsafeECB,9
1641,2046,Cryptography,CryptoCheckAnalysis_StaticIV,1
1642,2046,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
1643,2046,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,10
1644,2046,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1645,2346,Cryptography,CryptoCheckAnalysis_StaticIV,1
1646,2346,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1647,2346,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,19
1648,2346,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1649,1477,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
1650,1477,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,25
1651,1477,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1652,3117,Cryptography,CryptoCheckAnalysis_StaticIV,1
1653,3117,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
1654,3117,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,11
1655,3117,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1656,2682,Cryptography,CryptoCheckAnalysis_StaticIV,1
1657,2682,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1658,2682,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1659,2682,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,7
1660,1584,Cryptography,CryptoCheckAnalysis_StaticIV,2
1661,1584,Cryptography,CryptoCheckAnalysis_HardCodedKey,4
1662,1584,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,18
1663,1584,Cryptography,CryptoCheckAnalysis_UnsafeECB,3
1664,2258,Cryptography,CryptoCheckAnalysis_StaticIV,1
1665,2258,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1666,2258,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,12
1667,2258,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1668,1111,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1669,1111,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,3
1670,1111,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1671,1674,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,1
1672,1960,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,2
1673,2231,Cryptography,CryptoCheckAnalysis_StaticIV,1
1674,2231,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
1675,2231,Cryptography,CryptoCheckAnalysis_UnsafeECB,3
1676,2231,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,26
1677,1132,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,5
1678,1132,Cryptography,CryptoCheckAnalysis_UnsafeECB,2
1679,3470,Cryptography,CryptoCheckAnalysis_StaticIV,4
1680,3470,Cryptography,CryptoCheckAnalysis_HardCodedKey,5
1681,3470,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,110
1682,3470,Cryptography,CryptoCheckAnalysis_UnsafeECB,6
1683,2644,Cryptography,CryptoCheckAnalysis_StaticIV,1
1684,2644,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
1685,2644,Cryptography,CryptoCheckAnalysis_UnsafeECB,9
1686,2644,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,33
1687,1611,Cryptography,CryptoCheckAnalysis_StaticIV,1
1688,1611,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,23
1689,1611,Cryptography,CryptoCheckAnalysis_UnsafeECB,3
1690,3494,Cryptography,CryptoCheckAnalysis_StaticIV,3
1691,3494,Cryptography,CryptoCheckAnalysis_HardCodedKey,3
1692,3494,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,175
1693,3494,Cryptography,CryptoCheckAnalysis_UnsafeECB,34
1694,4136,Cryptography,CryptoCheckAnalysis_StaticIV,3
1695,4136,Cryptography,CryptoCheckAnalysis_HardCodedKey,3
1696,4136,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,41
1697,4136,Cryptography,CryptoCheckAnalysis_UnsafeECB,3
1698,3274,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1699,3274,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,14
1700,3274,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1701,787,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,1
1702,3087,Cryptography,CryptoCheckAnalysis_StaticIV,1
1703,3087,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
1704,3087,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,8
1705,3087,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1706,4041,Cryptography,CryptoCheckAnalysis_StaticIV,3
1707,4041,Cryptography,CryptoCheckAnalysis_HardCodedKey,4
1708,4041,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,77
1709,4041,Cryptography,CryptoCheckAnalysis_UnsafeECB,9
1710,4088,Cryptography,CryptoCheckAnalysis_StaticIV,3
1711,4088,Cryptography,CryptoCheckAnalysis_HardCodedKey,5
1712,4088,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,132
1713,4088,Cryptography,CryptoCheckAnalysis_UnsafeECB,21
1714,2392,Cryptography,CryptoCheckAnalysis_StaticIV,1
1715,2392,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1716,2392,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,7
1717,2392,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1718,2991,Cryptography,CryptoCheckAnalysis_StaticIV,1
1719,2991,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
1720,2991,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,17
1721,2991,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1722,3790,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,12
1723,3790,Cryptography,CryptoCheckAnalysis_UnsafeECB,2
1724,2694,Cryptography,CryptoCheckAnalysis_StaticIV,1
1725,2694,Cryptography,CryptoCheckAnalysis_HardCodedKey,1
1726,2694,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,24
1727,2694,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1728,2733,Cryptography,CryptoCheckAnalysis_StaticIV,1
1729,2733,Cryptography,CryptoCheckAnalysis_HardCodedKey,2
1730,2733,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,9
1731,2733,Cryptography,CryptoCheckAnalysis_UnsafeECB,1
1732,2672,Cryptography,CryptoCheckAnalysis_StaticIV,4
1733,2672,Cryptography,CryptoCheckAnalysis_HardCodedKey,16
1734,2672,Cryptography,CryptoCheckAnalysis_InsecureCryptoAlgorithm,88
1735,2672,Cryptography,CryptoCheckAnalysis_UnsafeECB,20
